"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06"
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-07-21",,,,"0.12","0.0","0.0",,,,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-07-22",,,,"0.00","0.0","0.0",,,,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-07-23",,,,"0.00","0.0","0.0",,,"68",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-07-24",,,,"0.00","0.0","0.0","82","56","56",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-07-25",,,,"0.00","0.0","0.0","76","56","66",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-07-26",,,,"0.00","0.0","0.0",,,"64",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-07-27",,,,"0.09","0.0","0.0","78","58","65",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-07-28",,,,"0.02","0.0","0.0","81","58","79",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-07-29",,,,"0.17","0.0","0.0","83","63","67",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-07-30",,,,"0.00","0.0","0.0","73","61","62",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-07-31",,,,"2.29","0.0","0.0","64","61","64",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-01",,,,"0.02","1.1","0.0","66","61","66",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-02",,,,"0.00","1.1","0.0","82","61","81",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-03",,,,"0.00","1.1","0.0","85","68","81",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-04",,,,"0.12","1.2","0.0","82","57","73",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-05",,,,"0.00","1.2","0.0","79","53","62",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-06",,,,"0.18","1.3","0.0","74","62","64",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-07",,,,"0.11","1.4","0.0","83","64","83",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-08",,,,"0.01","1.4","0.0","84","63","81",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-09",,,,"0.04","1.5","0.0","87","62","85",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-10",,,,"0.12","1.6","0.0","85","63","80",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-11",,,,"0.00","1.6","0.0","82","56","79",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-12",,,,"0.85","2.4","0.0","82","56","67",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-13",,,,"0.00","2.4","0.0","80","62","65",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-14",,,,"0.29","2.7","0.0","73","64","65",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-15",,,,"0.00","2.6","0.0","80","62","65",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-16",,,,"0.88","3.5","0.0","80","65","78",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-17",,,,"0.00","3.5","0.0","78","55","68",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-18",,,,"0.00","3.5","0.0","70","47","65",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-19",,,,"0.00","3.5","0.0","74","46","65",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-20",,,,"0.00","3.5","0.0","68","48","63",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-21",,,,"0.00","3.5","0.0","74","50","73",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-22",,,,"0.00","3.5","0.0","77","49","77",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-23",,,,"0.16","3.7","0.0","78","57","64",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-24",,,,"0.07","3.7","0.0","78","58","76",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-25",,,,"0.00","3.7","0.0","82","54","81",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-26",,,,"0.00","3.7","0.0","83","56","62",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-27",,,,"0.00","3.7","0.0","79","56","65",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-28",,,,"0.00","3.7","0.0","78","57","77",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-29",,,,"0.00","3.7","0.0","78","52","77",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-30",,,,"0.00","3.7","0.0","80","53","77",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-08-31",,,,"0.00","3.7","0.0","85","62","73",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-01",,,,"0.00","0.0","0.0","89","65","78",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-02",,,,"0.00","0.0","0.0","78","63","66",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-03",,,,"0.02","0.0","0.0","72","66","66",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-04",,,,"0.00","0.0","0.0","66","61","61",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-05",,,,"0.00","0.0","0.0","65","38","64",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-06",,,,"0.00","0.0","0.0","68","37","66",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-07",,,,"0.00","0.0","0.0","75","42","70",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-08",,,,"0.00","0.0","0.0","82","48","79",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-09",,,,"0.00","0.0","0.0","79","57","63",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-10",,,,"0.00","0.0","0.0","79","51","65",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-11",,,,"0.00","0.0","0.0","78","53","75",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-12",,,,"0.00","0.0","0.0","75","65","71",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-13",,,,"0.33","0.0","0.0","75","59","73",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-14",,,,"0.03","0.0","0.0","77","51","73",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-15",,,,"0.78","0.0","0.0","73","58","66",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-16",,,,"0.00","0.0","0.0","68","41","61",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-17",,,,"0.00","0.0","0.0","67","43","50",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-18",,,,"0.00","0.0","0.0","74","50","72",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-19",,,,"0.00","0.0","0.0","72","52","62",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-20",,,,"1.08","0.0","0.0","81","61","66",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-21",,,,"0.01","0.0","0.0","72","58","63",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-22",,,,"0.00","0.0","0.0","66","47","47",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-23",,,,"0.11","0.0","0.0","61","46","55",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-24",,,,"0.00","0.0","0.0","62","47","55",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-25",,,,"0.00","0.0","0.0","60","37","45",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-26",,,,"0.00","0.0","0.0","62","37","40",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-27",,,,"0.00","0.0","0.0","69","36","51",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-28",,,,"0.00","0.0","0.0","54","35","35",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-29",,,,"0.00","0.0","0.0","56","28","41",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-09-30",,,,"0.00","0.0","0.0","68","31","59",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-01",,,,"0.00","0.0","0.0","73","38","49",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-02",,,,"0.00","0.0","0.0","69","44","50",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-03",,,,"0.00","0.0","0.0","76","46","54",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-04",,,,"0.02","0.0","0.0","60","45","51",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-05",,,,"0.31","0.0","0.0","53","42","47",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-06",,,,"0.80","0.0","0.0","52","47","50",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-07",,,,"0.01","0.0","0.0","56","40","44",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-08",,,,"0.00","0.0","0.0","50","35","40",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-09",,,,"0.00","0.0","0.0","47","31","38",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-10",,,,"0.00","0.0","0.0","45","34","34",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-11",,,,"0.00","0.0","0.0","63","33","40",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-12",,,,"0.00","0.0","0.0","69","29","41",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-13",,,,"0.00","0.0","0.0","73","41","58",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-14",,,,"0.00","0.0","0.0","79","48","64",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-15",,,,"0.00","0.0","0.0","65","37","48",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-16",,,,"0.65","0.0","0.0","48","38","46",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-17",,,,"0.00","0.0","0.0","50","44","45",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-18",,,,"0.75","0.0","0.0","49","45","48",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-19",,,,"0.00","0.0","0.0","56","38","38",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-20",,,,"0.00","0.0","0.0","65","31","56",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-21",,,,"0.00","0.0","0.0","73","38","58",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-22",,,,"0.00","0.0","0.0","68","34","52",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-23",,,,"0.00","0.0","0.0","58","27","36",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-24",,,,"0.00","0.0","0.0","64","32","53",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-25",,,,"0.00","0.0","0.0","69","40","50",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-26",,,,"0.00","0.0","0.0","72","38","56",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-27",,,,"0.00","0.0","0.0","64","45","50",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-28",,,,"0.00","0.0","0.0","55","28","30",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-29",,,,"0.01","0.0","0.0","32","29","32",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-30",,,,"0.00","0.0","0.0","43","32","40",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-10-31",,,,"0.00","0.0","0.0","46","39","40",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-01",,,,"0.00","0.0","0.0","58","39","42",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-02",,,,"0.00","0.0","0.0","56","32","40",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-03",,,,"0.00","0.0","0.0","61","38","41",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-04",,,,"0.00","0.0","0.0","63","29","42",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-05",,,,"0.43","0.0","0.0","48","37","42",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-06",,,,"0.00","0.0","0.0","45","39","40",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-07",,,,"0.00","0.0","0.0","50","40","43",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-08",,,,"0.00","0.0","0.0","50","39","47",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-09",,,,"0.00","0.0","0.0","48","44","44",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-10",,,,"0.76","0.0","0.0","57","42","47",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-11",,,,"0.01","0.0","0.0","50","45","48",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-12",,,,"0.00","0.0","0.0","48","40","41",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-13",,,,"0.00","0.0","0.0","45","38","41",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-14",,,,"0.00","0.0","0.0","46","37","45",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-15",,,,"0.70","0.0","0.0","42","31","37",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-16",,,,"0.13","0.0","0.0","44","32","38",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-17",,,,"0.00","0.0","0.0","47","38","41",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-18",,,,"0.06","0.1","0.0","41","25","31",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-19",,,,"0.00","0.0","0.0","41","28","34",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-20",,,,"0.00","0.0","0.0","40","21","33",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-21",,,,"0.00","0.0","0.0","40","19","30",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-22",,,,"0.00","0.0","0.0","30","26","27",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-23",,,,"0.00","0.0","0.0","30","10","10",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-24",,,,"0.00","0.0","0.0","30","10","13",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-25",,,,"0.00","0.0","0.0","37","10","32",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-26",,,,"0.32","0.0","0.0","37","22","37",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-27",,,,"0.11","0.0","0.0","43","35","40",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-28",,,,"0.00","0.0","0.0","43","37","37",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-29",,,,"0.04","0.0","0.0","44","24","35",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-11-30",,,,"0.14","0.0","0.0","38","33","35",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-01",,,,"0.00","0.0","0.0","35","18","20",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-02",,,,"0.00","0.0","0.0","33","18","21",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-03",,,,"0.00","0.0","0.0","36","13","22",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-04",,,,"0.00","0.0","0.0","33","11","21",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-05",,,,"0.00","0.0","0.0","39","12","22",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-06",,,,"0.00","0.0","0.0","37","14","19",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-07",,,,"0.00",,"0.0","25","12","18",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-08",,,,"0.00","0.0","0.0","19","1","12",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-09",,,,"0.00","0.0","0.0","19","6","18",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-10",,,,"0.00","0.0","0.0","18","2","16",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-11",,,,"0.00","0.0","0.0","37","16","34",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-12",,,,"0.37","0.0","0.0","44","23","23",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-13",,,,"0.00","0.0","0.0","23","5","19",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-14",,,,"0.59","5.6","6.0","25","15","25",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-15",,,,"0.00","0.0","5.0","28","11","23",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-16",,,,"0.00","0.0","5.0","33","9","27",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-17",,,,"2.41","0.0","1.0","50","27","33",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-18",,,,"0.00","0.0",,"33","30","31",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-19",,,,"0.03","0.5","1.0","33","18","26",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-20",,,,"0.24","4.1","4.0","27","21","23",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-21",,,,"0.00","0.0","4.0","23","4","18",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-22",,,,"0.00","0.0","4.0","27","7","25",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-23",,,,"0.00","0.0","4.0","25","5","18",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-24",,,,"0.00","0.1","4.0","26","3","20",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-25",,,,"0.00","0.1","4.0","22","12","18",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-26",,,,"0.00","0.0","4.0","18","-2","16",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-27",,,,"0.00","0.0","4.0","20","8","17",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-28",,,,"0.00","0.0","4.0","18","14","16",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-29",,,,"0.00","0.0","4.0","26","4","23",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-30",,,,"0.00","0.0","4.0","26","14","22",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2000-12-31",,,,"0.53","6.2","8.0","28","18","23",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-01",,,,"0.00","0.0","8.0","26","12","19",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-02",,,,"0.00","0.0","8.0","22","15","20",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-03",,,,"0.00","0.0","8.0","29","9","25",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-04",,,,"0.00","0.0","8.0","28","10","24",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-05",,,,"0.02","0.4","7.0","29","5","24",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-06",,,,"0.03","0.2","7.0","35","22","32",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-07",,,,"0.00","0.0","7.0","33","19","19",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-08",,,,"0.00","0.0","7.0","35","18","31",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-09",,,,"0.05","0.5","7.0","31","4","19",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-10",,,,"0.00","0.0","7.0","28","5","21",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-11",,,,"0.00","0.0","6.0","35","4","19",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-12",,,,"0.00","0.0","6.0","26","3","19",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-13",,,,"0.00","0.0","6.0","25","0","21",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-14",,,,"0.00","0.0","6.0","32","13","24",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-15",,,,"0.02","0.8","7.0","32","16","24",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-16",,,,"0.05","0.0","7.0","40","24","33",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-17",,,,"0.01","0.2","7.0","37","14","14",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-18",,,,"0.00","0.0","7.0","27","-1","23",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-19",,,,"0.10","0.8","7.0","29","22","28",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-20",,,,"0.00","0.0","7.0","30","19","19",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-21",,,,"0.00","0.0","7.0","24","15","16",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-22",,,,"0.00","0.0","6.0","30","10","10",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-23",,,,"0.00","0.0","6.0","35","2","23",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-24",,,,"0.00","0.0","6.0","36","21","30",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-25",,,,"0.00","0.0","6.0","36","3","21",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2001-01-26",,,,"0.00","0.0","6.0","34","15","18",,,,,
